eq,label
北斗卫星导航系统,太空装备
东方红一号,太空装备
DIRECTV,太空装备
东方红三号,太空装备
Nilesat通信卫星,太空装备
东方红二号,太空装备
Nimiq通信卫星,太空装备
Orbcomm轨道通讯系统,太空装备
多功能传送卫星MTSAT,太空装备
快车（Express）通信卫星,太空装备
遥感卫星2号,太空装备
遥感卫星3号,太空装备
东方红五号,太空装备
银河（Gaiaxy）通信卫星,太空装备
遥感卫星4号,太空装备
欧洲之星1号通信卫星,太空装备
Eutelsat通信卫星,太空装备
中星（ChinaSat)通信卫星,太空装备
全球星,太空装备
遥感卫星13号,太空装备
东方红四号,太空装备
GIOVE,太空装备
Anik(加拿大电视卫星),太空装备
亚太（APSTAR）卫星,太空装备
欧洲遥感勘测卫星,太空装备
风云一号气象卫星,太空装备
中间层冰云高层大气物理学研究卫星,太空装备
大地,太空装备
科里奥利,太空装备
地球同步运行环境卫星,太空装备
向日葵,太空装备
“环境间谍”卫星,太空装备
詹森1号,太空装备
流星,太空装备
冰云和地面高度卫星,太空装备
印度遥感勘测卫星,太空装备
Meteosat/MSG,太空装备
灾难监视星座,太空装备
地球遥感观测卫星,太空装备
Measat通信卫星,太空装备
陆地卫星,太空装备
指南针2号,太空装备
Kalpana,太空装备
Aura,太空装备
水瓶座,太空装备
Americom(AMC)通信卫星,太空装备
CALIPSO,太空装备
Aqua,太空装备
AMOS通信卫星,太空装备
风云二号气象卫星,太空装备
AISAT地球遥感卫星,太空装备
Brasilsat 通信卫星,太空装备
JCSAT,太空装备
鑫诺一号,太空装备
印度国内卫星,太空装备
铱星系统,太空装备
B-SAT通信卫星,太空装备
ASTRA(国际)通信卫星,太空装备
热鸟,太空装备
ICO,太空装备
国际通信卫星公司,太空装备
SMOS,太空装备
国际海事卫星组织,太空装备
Topex/Poseidon海洋环流测量卫星,太空装备
环境1号,太空装备
SPOT,太空装备
亚洲卫星（AsiaSat）,太空装备
Terra对地观测卫星,太空装备
资源3号卫星,太空装备
遥感卫星11号,太空装备
资源2号卫星,太空装备
遥感卫星10号,太空装备
遥感卫星12号,太空装备
遥感卫星16号,太空装备
资源1号卫星,太空装备
Thor通信卫星,太空装备
遥感卫星8号,太空装备
遥感卫星15号,太空装备
鑫诺3号,太空装备
遥感卫星7号,太空装备
遥感卫星9号,太空装备
鑫诺五号,太空装备
拂晓号,太空装备
遥感卫星6号,太空装备
月球勘测轨道卫星,太空装备
惠更斯,太空装备
深度撞击,太空装备
乔托（Giotto）号探测器(欧洲）,太空装备
月神9号,太空装备
勘测者1号,太空装备
水手2号,太空装备
金星先锋2号,太空装备
国际日地探测卫星3号/国际彗星探测器,太空装备
月神16号,太空装备
织女（Vega）哈雷彗星探测器,太空装备
过渡区和日冕探测器,太空装备
星尘,太空装备
火星探路者,太空装备
磁尾探测卫星,太空装备
火星奥德赛,太空装备
火星全球勘测者,太空装备
火星探测漫游者,太空装备
伽利略号探测器,太空装备
火星勘测轨道卫星,太空装备
火星快成车,太空装备
月球号运载火箭,太空装备
麦哲伦,太空装备
起源号,太空装备
嫦娥三号,太空装备
起源号（Genesis）空间飞行器,太空装备
先驱者0号,太空装备
月球车2号,太空装备
印度火星飞船,太空装备
月球大气与风尘环境探测器,太空装备
月球车1号,太空装备
ACE,太空装备
嫦娥二号,太空装备
尼尔-舒梅克,太空装备
SMART-1,太空装备
水手9号,太空装备
水手4号,太空装备
月神17号,太空装备
先驱者10号,太空装备
航行者,太空装备
水手10号,太空装备
“玉兔号”月球车,太空装备
F-15E“打击鹰”,飞行器
F-15“鹰”,飞行器
F-16“战隼”,飞行器
FC-1“枭龙”/JF-17“雷电”,飞行器
苏-27战斗机,飞行器
LCA,飞行器
歼-31战斗机,飞行器
蚊蚋-750,飞行器
X-5,飞行器
X-2,飞行器
X-3,飞行器
X-20,飞行器
X-43,飞行器
X-4,飞行器
XFV-12,飞行器
波音X-37,飞行器
X-47A飞马,飞行器
纽堡17,飞行器
La-11,飞行器
拉-7,飞行器
拉-5,飞行器
La-9,飞行器
J2M雷电,飞行器
信天翁D．Ⅲ,飞行器
J1N1/2式,飞行器
F-82“双野马”,飞行器
FJ/F-1“狂怒”,飞行器
F-86D/K/L “佩刀猛犬”,飞行器
F-22“猛禽”,飞行器
F7U“弯刀”,飞行器
格鲁曼FF/SF,飞行器
EMB-314M（A-29）“超巨嘴鸟”,飞行器
EF2000“台风”,飞行器
F9F战斗机,飞行器
歼-7,飞行器
SE 5a/E,飞行器
FB-1战斗机,飞行器
XP-26“玩具枪”,飞行器
PW-9“追击者”,飞行器
AMX攻击战斗机,飞行器
“鹰”200,飞行器
“阵风”,飞行器
P-63“眼镜蛇王”,飞行器
F/A-18E/F/G“超级大黄蜂”,飞行器
P-39“空中眼镜蛇”,飞行器
P-59“空中彗星”,飞行器
“幻影”F1,飞行器
“幻影”2000,飞行器
“幻影”2000D/N,飞行器
苏-32/苏-33U/苏-34“后卫”,飞行器
F2B-1战斗机,飞行器
歼-10,飞行器
F4B-1战斗机,飞行器
“幻影”Ⅲ/5/50,飞行器
P-51A“野马”,飞行器
苏-35/苏-37“侧卫-E”,飞行器
歼-5战斗机,飞行器
AT-12“卫兵”,飞行器
苏-24“击剑手”,飞行器
米格-29“支点”,飞行器
歼-6系列战斗机,飞行器
歼-7系列战斗机,飞行器
歼-8系列战斗机,飞行器
格鲁曼F2F/F3F,飞行器
共和43“长矛”,飞行器
F-5E“虎II”,飞行器
F-84“雷电喷气”,飞行器
P-40“战斧”,飞行器
F-5A/B“自由战士”,飞行器
F6U“海盗船”,飞行器
P-40“战鹰/小鹰”,飞行器
F8U/F-8“十字军战士”,飞行器
MB-3,飞行器
F/RF-84F“雷电”,飞行器
F-105“雷公”,飞行器
F6F“泼妇”,飞行器
NA-50/-68和P-64,飞行器
F-100“超佩刀”,飞行器
F/A-18A-D“大黄蜂”,飞行器
F3D/F-10“空中骑士”,飞行器
F-117“夜鹰”,飞行器
F-89“蝎子”,飞行器
F4D/F-6“天光”,飞行器
FD/FH“鬼怪”,飞行器
F11F/F-11“虎”,飞行器
F-104“星战斗机”,飞行器
FR“火球”,飞行器
F-94“星火”,飞行器
F/RF/86A-H “佩刀”,飞行器
F9F-9“美洲狮”,飞行器
F-80/TO/TV“流星”,飞行器
F-15A-D“鹰”,飞行器
F-14“雄猫”,飞行器
P-35A,飞行器
F4U/FG-1“海盗”,飞行器
L-17/U-18“纳维翁”,飞行器
F3H/F-3“恶魔”,飞行器
F2H/F-2“女妖”,飞行器
F/RF-101E“魔术师”,飞行器
F-4“鬼怪Ⅱ”,飞行器
F-106“三角标枪”,飞行器
F4f/FM“野猫”,飞行器
P-47“雷电”,飞行器
F-102“三角剑”,飞行器
F7F“虎猫”,飞行器
P-61“黑寡妇”,飞行器
P-51D/K“野马”,飞行器
P-38“闪电”,飞行器
P-51B/C“野马”,飞行器
Ki-94-2,飞行器
Ki-96,飞行器
Ki-94-1,飞行器
雅克-38,飞行器
Ki-87,飞行器
J1N1-S月光,飞行器
Ki-84,飞行器
雅克-25,飞行器
Ki-83,飞行器
Hs 124,飞行器
J6K1阵风,飞行器
A2N/90式,飞行器
米格-1,飞行器
Ki-93,飞行器
J7W1震电,飞行器
J8M1秋水,飞行器
Ki-45屠龙/2式,飞行器
Ar 68,飞行器
XF-88巫毒,飞行器
A6M2-N/2式,飞行器
Me_263,飞行器
Ki-43隼/1式,飞行器
1MF/10式,飞行器
He 219,飞行器
Ki-201火龙,飞行器
J.I,飞行器
Bf 108,飞行器
Ki-49吞龙,飞行器
He 100,飞行器
Ho 229,飞行器
92式,飞行器
He 51,飞行器
海盗式战斗机,飞行器
雅克-15,飞行器
喷火（Spitfire）,飞行器
“管鼻燕”式舰载战斗机,飞行器
Ki-109,飞行器
13试,飞行器
Ki-10/95式,飞行器
雅克-28,飞行器
Ki-100/五式,飞行器
Ki-102/四式,飞行器
P1Y2-S,飞行器
歼-11B战斗机,飞行器
米格-25战斗机,飞行器
歼-7B/M型,飞行器
J-10B战斗机,飞行器
FW-190战斗机,飞行器
歼-11BS战斗机,飞行器
Ki-108,飞行器
Ki-98,飞行器
ME-109战斗机,飞行器
T-50,飞行器
歼-15,飞行器
Ki-61飞燕/三式,飞行器
歼-9战斗机,飞行器
歼-12战斗机,飞行器
苏-25改进型/苏-25TM/苏-39,飞行器
Ki-64,飞行器
89式,飞行器
Ki-60,飞行器
Ki-27/97式,飞行器
1MF10 七试,飞行器
Ki-44钟馗/2式,飞行器
9试,飞行器
Me 329,飞行器
F-16XL战隼,飞行器
梅花特殊攻击机（有人V1）,飞行器
橘花特殊攻击机,飞行器
F-1,飞行器
F-15J,飞行器
狂风式,飞行器
Me 265,飞行器
A6M,飞行器
He112,飞行器
N1K1-J紫电,飞行器
Ta 183,飞行器
Ta 152,飞行器
3式,飞行器
MXY7樱花,飞行器
N1K2-J紫电改,飞行器
F-2,飞行器
Me P.1101,飞行器
Me 210,飞行器
斯帕德S．Ⅶ,飞行器
A7M烈风,飞行器
S1A电光,飞行器
A5M,飞行器
Me 209,飞行器
拉格-3,飞行器
I-270,飞行器
拉格-1,飞行器
PZL P.24,飞行器
J4M极电（闪电）,飞行器
ATD-X,飞行器
J5N天雷,飞行器
Me-262,飞行器
苏-47,飞行器
米格-21,飞行器
苏-17装配匠,飞行器
米格-23,飞行器
苏-37,飞行器
MC.205-雷电,飞行器
米格-17,飞行器
PZL P.11,飞行器
I-153,飞行器
MC.202-雷电,飞行器
米格-19,飞行器
米格-15,飞行器
PZL P.7,飞行器
米格-9,飞行器
Re.2005战斗机,飞行器
IDF,飞行器
Re.2002战斗机,飞行器
AUT.18,飞行器
Me 209-II,飞行器
米格-35,飞行器
伊尔-10攻击机,飞行器
CW-21,飞行器
F-CK-1经国号,飞行器
萤火虫（Fairey Firefly）,飞行器
X-38,飞行器
CR.32,飞行器
苏-15,飞行器
X-15,飞行器
B7A流星,飞行器
弯刀（Scimitar）,飞行器
苍穹(Westland  Welkin)战斗机,飞行器
无畏式（Defiant）,飞行器
“流星”战斗机,飞行器
狂怒(Hawker Fury)战斗机,飞行器
雅克-141战斗机,飞行器
大鹏（Blackburn Roc）,飞行器
Gamecock“斗鸡”式战斗机,飞行器
雅克-1,飞行器
莽汉（Hotspur）,飞行器
蚋式（Folland Gnat）,飞行器
B-24贼鸥式（Skua）,飞行器
大黄蜂（Hornet）,飞行器
雅克-3,飞行器
鹰-75,飞行器
英俊战士（Beaufighter）,飞行器
骆驼（Sopwith Camel）,飞行器
海怒（Sea Fury）,飞行器
伊-15战斗机,飞行器
CR.32-箭式,飞行器
PZL P.6,飞行器
米格-3,飞行器
He 162,飞行器
PWS-10,飞行器
G.50-箭式,飞行器
飓风（Hurricane),飞行器
暴风式(Tempest),飞行器
CR.42-箭式,飞行器
MC.200-雷电,飞行器
G.55-人马座,飞行器
G.91,飞行器
雅克-17,飞行器
Dr.I,飞行器
Me 163,飞行器
Bf 110,飞行器
福克D．Ⅶ,飞行器
PZL P.1,飞行器
福克E．Ⅲ,飞行器
Ba.27,飞行器
Re.2000战斗机,飞行器
米格-31,飞行器
Me 410,飞行器
雅克-23,飞行器
米格-27/鞭挞者-D,飞行器
雅克-7,飞行器
雅克-9,飞行器
Re.2001战斗机,飞行器
I-330,飞行器
F-20虎鲨,飞行器
伊-16战斗机,飞行器
雅克-38战斗机,飞行器
幻影4000,飞行器
霍克II苍鹰,飞行器
AMCA,飞行器
F2A水牛,飞行器
F-15SE沉默鹰,飞行器
F-21幼狮,飞行器
纽波特17,飞行器
F-19,飞行器
斯帕德VII,飞行器
CL-1200/X-27枪骑兵,飞行器
YF-12,飞行器
里尔-35,飞行器
F-15 S/MTD,飞行器
X-35,飞行器
KF-X,飞行器
XF5F,飞行器
Saab-35龙,飞行器
JAS 39鹰狮,飞行器
XF-103,飞行器
YF-17,飞行器
XF13C,飞行器
XF-108轻剑,飞行器
YF-23,飞行器
F9C,飞行器
米格-1.44,飞行器
XF-85小鬼,飞行器
P-43枪骑兵,飞行器
P-36,飞行器
P-26,飞行器
寇蒂斯公司N-9,飞行器
PT/NS“西点军校生”,飞行器
“F飞船”,飞行器
A-1“推进者”,飞行器
波音C/C-1F型,飞行器
T-1A“苍鹰”,飞行器
比奇T-42“科奇斯”,飞行器
比奇T-34“导师”,飞行器
艾尔马林39A/B,飞行器
T-34C“涡轮导师”,飞行器
艾尔马林40F,飞行器
CM.170教师,飞行器
雅克-18,飞行器
雅克-54,飞行器
雅克-210,飞行器
雅克-55,飞行器
雅克-200,飞行器
T-28“特洛伊人/游牧民”,飞行器
T-33/TV-2,飞行器
T-6“德克萨斯人”Ⅱ,飞行器
CN-235M,飞行器
PC-21,飞行器
PC-7“涡轮教练”,飞行器
PC-9“高级涡轮教练”,飞行器
CT4“空中教练”,飞行器
BAE（HAS）“鹰”50/60/100,飞行器
萨博105/Sk 60,飞行器
TB-30,飞行器
l15“猎鹰”,飞行器
PA-44“塞米诺”,飞行器
马基（阿莱尼亚）M-311,飞行器
T-50（TA-50）“金鹰”,飞行器
KT-1“雄蜂”,飞行器
川崎T-4,飞行器
IA 63/AT-63“潘帕人”,飞行器
HJT-36“星”,飞行器
比格尔“斗牛犬”120,飞行器
C-101“航空喷气”,飞行器
T-37“鸣鸟”,飞行器
达索/多尼尔“阿尔法喷气”,飞行器
HJT-16“光线”,飞行器
T-35“魔鬼”,飞行器
T-41“梅斯卡勒罗人”,飞行器
AT-8/17/UC-78“短尾猫”,飞行器
PQ-14/TD2C-1,飞行器
AT-9,飞行器
BC/AT-6/SNJ“德克萨斯人”,飞行器
T-6A“德克萨斯人II”,飞行器
AT-21“机枪手”,飞行器
T-47/UC-35“奖状”,飞行器
A-8/PQ-8/TOC-2,飞行器
T-38“禽爪”,飞行器
T-2“橡树”,飞行器
T-39 “佩刀客”,飞行器
轰运教7,飞行器
Q5J—强击教练机,飞行器
运教5,飞行器
轰教5,飞行器
教-11（K-8）,飞行器
歼教-7型,飞行器
教-8（K-8）“雄鹰”,飞行器
歼教1,飞行器
歼教5,飞行器
歼教-2,飞行器
初教-6,飞行器
初教-5,飞行器
BT-9/14和NJ-1,飞行器
PT-16/20/21/22和NR-1“补充兵”,飞行器
海军飞机制造厂N3N,飞行器
雅克-32,飞行器
N2T“导师”,飞行器
沃多霍迪L-39/L-139/L-59/L-159,飞行器
P2M/P3M,飞行器
PT-19/23/26“康奈尔”,飞行器
VE-7/9,飞行器
NP,飞行器
雅克-53,飞行器
雅克-50,飞行器
T-37“鸣叫”和A/QA-37“龙蝇”,飞行器
雅克-30,飞行器
BT-13/15和SNV-1/2“勇士”,飞行器
T/CT-43和T-40“快船”,飞行器
雅克-11,飞行器
雅克-52,飞行器
鹰式(Hawk),飞行器
UT-2,飞行器
虎蛾式（Tiger Moth）,飞行器
MAKO,飞行器
沃多霍迪L-29“海豚”,飞行器
UT-1,飞行器
S-312巨嘴鸟(Tucano),飞行器
T-1,飞行器
CM-170,飞行器
马基（SIAI-马歇蒂）SF.260,飞行器
马基（阿莱尼亚)MB-346,飞行器
IAR-99“鹰”,飞行器
BAC(BAE)167“攻击霸主”,飞行器
马基(阿菜尼亚)MB-339,飞行器
MFI-17“支持者”,飞行器
洛克希德AT/T-33,飞行器
马基（阿莱尼亚）MB-326,飞行器
雅克-130,飞行器
初教-6A,飞行器
G-4 “超海鸥”,飞行器
T2V/T-1“海星”,飞行器
三菱T-2,飞行器
JL9“山鹰”,飞行器
波音公司NB-1,飞行器
米格-AT,飞行器
T-67 ”萤火虫“,飞行器
T-45 “苍鹰”,飞行器
EMB-312 “巨嘴鸟”,飞行器
JN-4“詹尼”,飞行器
BAe Jetstream31,飞行器
齐柏林飞艇,飞行器
EMB-110先锋,飞行器
道格拉斯DC-3,飞行器
EMB-120巴西利亚,飞行器
比奇1900,飞行器
比奇 99,飞行器
多尼尔328JET,飞行器
运-12,飞行器
运-12F轻型多用途飞机,飞行器
SR-71,飞行器
YO-3A,飞行器
运-12Ⅲ型飞机,飞行器
运-12II型飞机,飞行器
运-12IV型飞机,飞行器
P4M“莫卡托”,飞行器
U-2/TR-1,飞行器
OV-1“莫霍克”,飞行器
P2V/P-2“海王星”,飞行器
OJ-2侦察机,飞行器
BD-100“挑战者”300,飞行器
Learjet 31,飞行器
IAI1124西风,飞行器
霍克4000,飞行器
Learjet 23,飞行器
PZL-104Wilga,飞行器
DR400“小王子”,飞行器
Robin HR100/R1180,飞行器
比奇“空中国王”200/300,飞行器
达索“猎鹰”2000,飞行器
达索“猎鹰”7X,飞行器
达索“猎鹰”900,飞行器
比奇“空中国王”90/100,飞行器
“湾流”IV/G300/G350/G400/G450,飞行器
“湾流”V/G500/G550,飞行器
比奇“空中国王”350,飞行器
“日蚀”500,飞行器
Ki-74,飞行器
比奇390“首相”I,飞行器
EMB-121“新谷”,飞行器
Ki-70,飞行器
E13A/0式,飞行器
C1M/10式,飞行器
BD-700“全球快车”,飞行器
95式,飞行器
Do 24,飞行器
Fw 200,飞行器
Fw 189,飞行器
ki-4/94式侦察机,飞行器
塞斯纳401/402/411,飞行器
达索“猎鹰”50,飞行器
塞斯纳414“校长”,飞行器
达索“猎鹰”20/200,飞行器
以色列飞机工业公司“阿拉瓦”,飞行器
达索“猎鹰”10/100,飞行器
90式2号,飞行器
Fi-156,飞行器
塞斯纳404“巨人”,飞行器
CL-600“挑战者”,飞行器
米格-110,飞行器
茲林Z-37,飞行器
Helio“信使”,飞行器
寇蒂斯-R3C,飞行器
塞斯纳421“金鹰”,飞行器
奖状-10,飞行器
塞斯纳425“海盗”/“征服”l,飞行器
KC-100,飞行器
塞斯纳-170,飞行器
塞斯纳天空大师,飞行器
银河G200,飞行器
霍克400,飞行器
G-159“湾流”Ⅰ,飞行器
雅克-18T,飞行器
霍克1000,飞行器
Ar 196,飞行器
G-1159“湾流”Ⅱ/Ⅲ,飞行器
“哨兵”R.1,飞行器
延安二号,飞行器
U-2S,飞行器
C6N彩云,飞行器
L-4“蚱蜢”,飞行器
UO/FU,飞行器
SocataTB“坦皮科”,飞行器
O-19,飞行器
T3M/T4M,飞行器
“信使”M-1/MAT,飞行器
安-30,飞行器
O-47,飞行器
PA-28R“切诺基·箭”,飞行器
RC-135战略侦察机,飞行器
PA-30/39“双科曼奇”,飞行器
横厂式,飞行器
Vicker.Warwick,飞行器
F1M2/零式,飞行器
Learjet 55,飞行器
Socata GY“地平线”,飞行器
Learjet 35,飞行器
PA-34“塞内卡人”,飞行器
SlAl-马歇蒂S.205/S.208,飞行器
“指挥官”112/114,飞行器
Learjet45,飞行器
PA-32“切诺基·六”,飞行器
Socata MS“拉力俱乐部”,飞行器
T-CH-1,飞行器
Arado系列,飞行器
八八式,飞行器
ki-15/97式,飞行器
E16A瑞云,飞行器
九二式,飞行器
R2Y景云,飞行器
ki-46/百式,飞行器
ki-36/98式,飞行器
OS2U“翠鸟”,飞行器
L-13,飞行器
L-19/O-1“飞狗”,飞行器
O2U“海盗”,飞行器
O-49/L-1“警戒”,飞行器
O3U/SU“海盗”,飞行器
O-57/L-2“蚱蜢”,飞行器
O-62/L-5/OY“哨兵”,飞行器
UC-81/AT-19“信赖”,飞行器
O-2“超级空中霸主”,飞行器
L-27/U-3,飞行器
SC“海鹰”,飞行器
雅克-58,飞行器
兹林Z-50,飞行器
贝兰卡17“北欧海盗”,飞行器
雅克-10,飞行器
雅克-27 闪光C,飞行器
波-2/乌-2,飞行器
比奇76“公爵夫人”,飞行器
